category,rating,label,text_,label_binary,vocab_richness,avg_word_len,sentence_count,text_length
Home_and_Kitchen_5,5.0,OR,Haven't used the big ones but the small ones work great!,1,0.8181818181818182,4.181818181818182,1,56
Home_and_Kitchen_5,5.0,OR,Takes out the mystery of when my meat is finished cooking,1,1.0,4.2727272727272725,1,57
Home_and_Kitchen_5,3.0,OR,Its nice to have an organizer large enough for the utensils.,1,1.0,4.545454545454546,1,60
Home_and_Kitchen_5,5.0,OR,Works perfectly. Easy to put in your art and hang.,1,1.0,4.1,2,50
Home_and_Kitchen_5,5.0,OR,Great little rug! I'd buy it again in different colors.,1,1.0,4.6,2,55
Home_and_Kitchen_5,4.0,OR,Holds some gift wrap but not longer tubes which is disappointing.,1,1.0,5.0,1,65
Home_and_Kitchen_5,4.0,OR,Belts never last long enough but this seems to work okay.,1,1.0,4.2727272727272725,1,57
Home_and_Kitchen_5,5.0,OR,"Such a great price, less expensive than renting & great quality",1,0.9090909090909091,4.818181818181818,1,63
Home_and_Kitchen_5,4.0,OR,Good for the price but doesn't soften up much after washing,1,1.0,4.454545454545454,1,59
Home_and_Kitchen_5,5.0,OR,I love these sheets!!!! Goes great with my star quilts,1,1.0,4.5,2,54
Home_and_Kitchen_5,5.0,OR,Great mug - bigger than I thought it would be too!,1,1.0,3.636363636363636,1,50
Home_and_Kitchen_5,5.0,OR,I gave this as a gift and my daughter loves hers.,1,1.0,3.5454545454545454,1,49
Home_and_Kitchen_5,5.0,OR,These are great! Great space saver in our laundry room!,1,1.0,4.6,2,55
Home_and_Kitchen_5,5.0,OR,Very flexible leading edge not quite as helpful under all conditions.,1,1.0,5.363636363636363,1,69
Home_and_Kitchen_5,1.0,OR,bottom will not stay on.....zero customer service do not buy,1,0.9,5.1,2,60
Home_and_Kitchen_5,4.0,OR,"Very nice, elegant glass and does improve the taste of wine.",1,1.0,4.545454545454546,1,60
Home_and_Kitchen_5,5.0,OR,excellent product if you are a side sleeper this is perfect,1,1.0,4.454545454545454,1,59
Home_and_Kitchen_5,5.0,OR,When there not in the oven they make great place mats,1,1.0,3.909090909090909,1,53
Home_and_Kitchen_5,5.0,OR,love it it is so cute in my new bathroom,1,0.9,3.1,1,40
Home_and_Kitchen_5,5.0,OR,Exactly as pictured! Sturdy and perfect for baking and cooking needs!,1,0.9090909090909091,5.363636363636363,2,69
Home_and_Kitchen_5,5.0,OR,Top notch artistry done on this bust from grand jesters studios.,1,1.0,4.909090909090909,1,64
Home_and_Kitchen_5,5.0,OR,Love these and I get many comments on this spoon :-),1,1.0,3.8181818181818175,1,52
Home_and_Kitchen_5,5.0,OR,"Did not expect this table to be this nice, Thanks",1,0.9,4.0,1,49
Home_and_Kitchen_5,5.0,OR,Great product. Arrived on time and matched my shower curtain perfectly.,1,1.0,5.545454545454546,2,71
Home_and_Kitchen_5,5.0,OR,a nice secondary vacuum for small apartments and reaching tight areas,1,1.0,5.363636363636363,1,69
Home_and_Kitchen_5,5.0,OR,"Good size, good value for money. Looks great in my bar.",1,0.9090909090909091,4.090909090909091,2,55
Home_and_Kitchen_5,3.0,OR,"Somewhat hard to clean, not as convenient as I had hoped.",1,0.9090909090909091,4.2727272727272725,1,57
Home_and_Kitchen_5,5.0,OR,Works Great with all my battery candles of the same brand.,1,1.0,4.363636363636363,1,58
Home_and_Kitchen_5,3.0,OR,Ok pillow kind of too hard and firm not very soft,1,1.0,3.5454545454545454,1,49
Home_and_Kitchen_5,5.0,OR,"Perfection. Beyond easy to use, minimal effort, fast and perfect froth.",1,1.0,5.545454545454546,2,71
Home_and_Kitchen_5,5.0,OR,Love this item. I smile every time I I use it,1,0.8181818181818182,3.1818181818181817,2,45
Home_and_Kitchen_5,5.0,OR,Fleece blanket is cozy warm. It was exactly what I wanted.,1,1.0,4.363636363636363,2,58
Home_and_Kitchen_5,3.0,OR,Noticed today top I'd bubbling up where a glass was set,1,1.0,4.090909090909091,1,55
Home_and_Kitchen_5,3.0,OR,Great for weighing in lbs and oz not grams. Fast shipping.,1,1.0,4.363636363636363,2,58
Home_and_Kitchen_5,5.0,OR,These were great. I just had to order a longer size.,1,1.0,3.8181818181818175,2,52
Home_and_Kitchen_5,5.0,OR,Nice sticks; used these for almost every meal; good for PHO.,1,0.9090909090909091,4.545454545454546,1,60
Home_and_Kitchen_5,5.0,OR,This is one of the best things I have ever bought,1,1.0,3.5454545454545454,1,49
Home_and_Kitchen_5,4.0,OR,Love it but too small. Would love in larger size,1,0.9,3.9,2,48
Home_and_Kitchen_5,5.0,OR,"Perfect for my candy buffet, and it will certainly be multipurpose.",1,1.0,5.181818181818182,1,67
Home_and_Kitchen_5,5.0,OR,Works perfect. Use this for my EV cord in the garage,1,1.0,3.8181818181818175,2,52
Home_and_Kitchen_5,1.0,OR,Do not waste your money. It broke after one month.,1,1.0,4.1,2,50
Home_and_Kitchen_5,4.0,OR,"A little tacky, but on the shelf in the spare bathroom.",1,0.9090909090909091,4.090909090909091,1,55
Home_and_Kitchen_5,3.0,OR,Helps cool my memory mattress a little but not a lot.,1,0.9090909090909091,3.909090909090909,1,53
Home_and_Kitchen_5,5.0,OR,This is perfect. I wish I would have ordered it earlier.,1,0.9090909090909091,4.181818181818182,2,56
Home_and_Kitchen_5,5.0,OR,"Excellent packaging, Fast shipping , super quality for the right price.",1,1.0,5.545454545454546,1,71
Home_and_Kitchen_5,4.0,OR,Good mix - my favorite is still the Goloka Nag Champa,1,1.0,3.909090909090909,1,53
Home_and_Kitchen_5,5.0,OR,Just what the bride wanted came out nice with the engraving.,1,0.9090909090909091,4.545454545454546,1,60
Home_and_Kitchen_5,4.0,OR,"The color slightly different than I got,the website pictures looks better.",1,1.0,5.818181818181818,1,74
Home_and_Kitchen_5,5.0,CG,"great, soft with warm. I treasure this sense of this blanket. That attention to detail in this design is immediately apparent, with every aspect carefully considered.",0,0.8846153846153846,5.444444444444445,3,166
Home_and_Kitchen_5,1.0,CG,"LESS THEN 1 YEAR OLD, Yet NO MORE! I've owned mine to 2 months now The attention to detail in that design is immediately apparent, with every aspect carefully considered.",0,0.9666666666666667,4.733333333333333,2,170
Home_and_Kitchen_5,5.0,CG,"After extensive research with comparison shopping, it's a pint. with it's a pint, too. it's also a pint This attention to detail in this design is immediately apparent, with every aspect carefully considered. robust. seamless",0,0.8,5.457142857142857,5,225
Home_and_Kitchen_5,5.0,CG,"Having turned somewhat skeptical initially, ideal what i demanded. i cherish this glance plus perceive of this pillow.",0,0.8888888888888888,5.611111111111111,2,118
Home_and_Kitchen_5,5.0,CG,Acquired this to pick up an old mattress and it became a brilliant piece of equipment. I've already recommended this to several colleagues who were looking for similar solutions.,0,0.9310344827586207,5.133333333333334,2,178
Home_and_Kitchen_5,2.0,CG,"Based on my considerable experience with these types of products, that plastic rings either gone or destroyed that pieces, while simultaneously I'll retain my old ones as gifts. That functionality exceeds expectations, with intuitive controls with responsive performance, while simultaneously i've already recommended this to several colleagues who were looking to similar solutions.",0,0.8490566037735849,6.148148148148148,2,383
Home_and_Kitchen_5,4.0,CG,"Based on my considerable experience these types products, stunning more trouble it looks, that finish is bit thin, not that best quality. That attention to detail this design is immediately apparent, e aspect carefully considered, which ultimately my teenage children, who stay notoriously difficult please, approve this choice. This power efficiency is impressive, especially product this performance category.",0,0.8620689655172413,5.666666666666667,3,411
Home_and_Kitchen_5,5.0,CG,"Based on my considerable experience with these types of products, marvelous seller. item enjoy it.great quality plus what i demanded to my kitchen! This holds transformed my daily routine in ways I hadn't anticipated.",0,0.9117647058823529,5.45945945945946,4,217
Home_and_Kitchen_5,5.0,CG,"Following my usual thorough evaluation process, cute. proceed with what you own, resulting in an experience that not too enormous or too petite. This aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly.",0,0.9696969696969697,6.0588235294117645,3,234
Home_and_Kitchen_5,5.0,CG,looks high end plus feels wonderful. That problem is that it's kind of challenging to position This holds transformed my daily routine in ways I hadn't anticipated.,0,0.9629629629629629,5.241379310344827,2,164
Home_and_Kitchen_5,5.0,CG,"This mug is nice. I cherish this seem plus perceive of it, with that size plus That functionality exceeds expectations, with intuitive controls with responsive performance.",0,0.8076923076923077,5.592592592592593,2,172
Home_and_Kitchen_5,4.0,CG,"Based on my considerable experience with these types of products, it works it looks stunning with that materials stay amazing. i possess a large 1 with",0,0.8846153846153846,4.928571428571429,2,151
Home_and_Kitchen_5,5.0,CG,"Having become somewhat skeptical initially, ordered this as a gift with it arrived on time. I'll maintain my review to the next This packaging reflects that quality of this product itself - professional and protective. This purchase owns restored my faith in that quality standards of this particular brand.",0,0.8367346938775511,5.2,3,307
Home_and_Kitchen_5,4.0,CG,"Beautiful calming light. Not sure what it is, which becomes apparent when we love this blanket. The value proposition is compelling, especially considering this build quality with feature set.",0,0.9655172413793104,5.655172413793103,3,192
Home_and_Kitchen_5,1.0,CG,"Having tested numerous similar products in this past, i enjoy this clock although it owns that design flaw which is that it is a little hard to review That materials employed perceive premium plus substantial, suggesting excellent long-term durability. That difference compared to my previous solution is appreciate night with day.",0,0.8431372549019608,5.509803921568627,2,331
Home_and_Kitchen_5,5.0,CG,"Given my specific requirements with expectations, exactly as advertised, which becomes apparent when better quality than this original. we cherish this blanket. This functionality exceeds expectations, with intuitive controls plus responsive performance.",0,0.875,6.96875,3,254
Home_and_Kitchen_5,5.0,CG,Perfect solution to sorting his messes plus this tools. I also treasure that it's removable plus may That packaging reflects that quality of this product itself - professional plus protective. I've already recommended this to several colleagues who were looking to similar solutions.,0,0.813953488372093,5.604651162790698,3,283
Home_and_Kitchen_5,5.0,CG,"Following my usual thorough evaluation process, cute item, going to move with that wide wooden legs to a nice dinner table.",0,0.9523809523809523,4.863636363636363,1,123
Home_and_Kitchen_5,4.0,CG,"After careful consideration of all available options, beautious! that perfect wall clock. it's a amazing size with looks stunning in my That aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly. I wish I held discovered this product sooner - it'd hold saved considerable time plus effort.",0,0.9574468085106383,5.75,4,319
